route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1-43,202501-MVS-Sunday-01,209288-202501-MVS-Sunday-01,"BROAD NORTH",1,11879,10058
1-43,202501-MVS-Sunday-01,209289-202501-MVS-Sunday-01,"BROAD NORTH",1,11878,10058
1-43,202501-MVS-Sunday-01,209290-202501-MVS-Sunday-01,"BROAD NORTH",1,11879,10058
1-43,202501-MVS-Sunday-01,209291-202501-MVS-Sunday-01,"BROAD NORTH",1,11878,10060
1-43,202501-MVS-Sunday-01,209292-202501-MVS-Sunday-01,"BROAD NORTH",1,11879,10060
1-43,202501-MVS-Sunday-01,209293-202501-MVS-Sunday-01,"BROAD NORTH",1,11878,10060
1-43,202501-MVS-Sunday-01,209294-202501-MVS-Sunday-01,"BROAD NORTH",1,11879,10060
1-43,202501-MVS-Sunday-01,209295-202501-MVS-Sunday-01,"DIEPPE",0,11878,10056
1-43,202501-MVS-Sunday-01,209296-202501-MVS-Sunday-01,"DIEPPE",0,11879,10056
1-43,202501-MVS-Sunday-01,209297-202501-MVS-Sunday-01,"DIEPPE",0,11878,10056
1-43,202501-MVS-Sunday-01,209298-202501-MVS-Sunday-01,"DIEPPE",0,11879,10056
1-43,202501-MVS-Sunday-01,209299-202501-MVS-Sunday-01,"DIEPPE",0,11879,10056
1-43,202501-MVS-Sunday-01,209300-202501-MVS-Sunday-01,"DIEPPE",0,11878,10055
1-43,202501-MVS-Sunday-01,209301-202501-MVS-Sunday-01,"DIEPPE",0,11879,10055
1-43,202501-MVS-Sunday-01,209302-202501-MVS-Sunday-01,"DIEPPE",0,11878,10055
1-43,202501-MVS-Sunday-01,209303-202501-MVS-Sunday-01,"DIEPPE",0,11879,10055
1-43,202501-MVS-Sunday-01,209304-202501-MVS-Sunday-01,"DIEPPE",0,11878,10056
2-43,202501-MVS-Sunday-01,209305-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11896,20008
2-43,202501-MVS-Sunday-01,209306-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11898,20008
2-43,202501-MVS-Sunday-01,209307-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11895,20008
2-43,202501-MVS-Sunday-01,209308-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11897,20008
2-43,202501-MVS-Sunday-01,209309-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11899,20008
2-43,202501-MVS-Sunday-01,209310-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11896,20008
2-43,202501-MVS-Sunday-01,209311-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11898,20008
2-43,202501-MVS-Sunday-01,209312-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11895,20008
2-43,202501-MVS-Sunday-01,209313-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11897,20008
2-43,202501-MVS-Sunday-01,209314-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11899,20008
2-43,202501-MVS-Sunday-01,209315-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11896,20008
2-43,202501-MVS-Sunday-01,209316-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11898,20008
2-43,202501-MVS-Sunday-01,209317-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11895,20008
2-43,202501-MVS-Sunday-01,209318-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11897,20008
2-43,202501-MVS-Sunday-01,209319-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11899,20008
2-43,202501-MVS-Sunday-01,209320-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11896,20008
2-43,202501-MVS-Sunday-01,209321-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11898,20008
2-43,202501-MVS-Sunday-01,209322-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11895,20008
2-43,202501-MVS-Sunday-01,209323-202501-MVS-Sunday-01,"WOOD MEADOWS",0,11897,20008
2-43,202501-MVS-Sunday-01,209324-202501-MVS-Sunday-01,"ARGYLE PARK",1,11895,20009
2-43,202501-MVS-Sunday-01,209325-202501-MVS-Sunday-01,"ARGYLE PARK",1,11897,20009
2-43,202501-MVS-Sunday-01,209326-202501-MVS-Sunday-01,"ARGYLE PARK",1,11899,20009
2-43,202501-MVS-Sunday-01,209327-202501-MVS-Sunday-01,"ARGYLE PARK",1,11896,20009
2-43,202501-MVS-Sunday-01,209328-202501-MVS-Sunday-01,"ARGYLE PARK",1,11898,20009
2-43,202501-MVS-Sunday-01,209329-202501-MVS-Sunday-01,"ARGYLE PARK",1,11895,20009
2-43,202501-MVS-Sunday-01,209330-202501-MVS-Sunday-01,"ARGYLE PARK",1,11897,20009
2-43,202501-MVS-Sunday-01,209331-202501-MVS-Sunday-01,"ARGYLE PARK",1,11899,20009
2-43,202501-MVS-Sunday-01,209332-202501-MVS-Sunday-01,"ARGYLE PARK",1,11896,20009
2-43,202501-MVS-Sunday-01,209333-202501-MVS-Sunday-01,"ARGYLE PARK",1,11898,20009
2-43,202501-MVS-Sunday-01,209334-202501-MVS-Sunday-01,"ARGYLE PARK",1,11895,20009
2-43,202501-MVS-Sunday-01,209335-202501-MVS-Sunday-01,"ARGYLE PARK",1,11897,20009
2-43,202501-MVS-Sunday-01,209336-202501-MVS-Sunday-01,"ARGYLE PARK",1,11899,20009
2-43,202501-MVS-Sunday-01,209337-202501-MVS-Sunday-01,"ARGYLE PARK",1,11896,20009
2-43,202501-MVS-Sunday-01,209338-202501-MVS-Sunday-01,"ARGYLE PARK",1,11898,20009
2-43,202501-MVS-Sunday-01,209339-202501-MVS-Sunday-01,"ARGYLE PARK",1,11895,20009
2-43,202501-MVS-Sunday-01,209340-202501-MVS-Sunday-01,"ARGYLE PARK",1,11897,20009
2-43,202501-MVS-Sunday-01,209341-202501-MVS-Sunday-01,"ARGYLE PARK",1,11899,20009
2-43,202501-MVS-Sunday-01,209342-202501-MVS-Sunday-01,"ARGYLE PARK",1,11896,20009
2-43,202501-MVS-Sunday-01,209343-202501-MVS-Sunday-01,"ARGYLE PARK",1,11898,20009
18-44,202502-MVS-Weekday-01,218095-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218096-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218097-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218098-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218099-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218100-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218101-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218102-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218103-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218104-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218105-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218106-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218107-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218108-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218109-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218110-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218111-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218112-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218113-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218114-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218115-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218116-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218117-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218118-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218119-202502-MVS-Weekday-01,"UNIVERSITY",0,12208,180008
18-44,202502-MVS-Weekday-01,218120-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218121-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218122-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218123-202502-MVS-Weekday-01,"UNIVERSITY",0,12209,180008
18-44,202502-MVS-Weekday-01,218124-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180005
18-44,202502-MVS-Weekday-01,218125-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180005
18-44,202502-MVS-Weekday-01,218126-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218127-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218128-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218129-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218130-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218131-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218132-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218133-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218134-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218135-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218136-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218137-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218138-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218139-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218140-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218141-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218142-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218143-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218144-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218145-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218146-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218147-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218148-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218149-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218150-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12208,180009
18-44,202502-MVS-Weekday-01,218151-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218152-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218153-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
18-44,202502-MVS-Weekday-01,218154-202502-MVS-Weekday-01,"HARBOUR LANDING",1,12209,180009
60-44,202502-MVS-Weekday-01,218179-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218180-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218181-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12266,600017
60-44,202502-MVS-Weekday-01,218182-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218183-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218184-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12266,600017
60-44,202502-MVS-Weekday-01,218185-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218186-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218187-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218188-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218189-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218190-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218191-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218192-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218193-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218194-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218195-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12265,600017
60-44,202502-MVS-Weekday-01,218196-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218197-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218198-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12265,600017
60-44,202502-MVS-Weekday-01,218199-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218200-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218201-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12265,600017
60-44,202502-MVS-Weekday-01,218202-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218203-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218204-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12265,600017
60-44,202502-MVS-Weekday-01,218205-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218206-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218207-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12265,600017
60-44,202502-MVS-Weekday-01,218208-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218209-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218210-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218211-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218212-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600017
60-44,202502-MVS-Weekday-01,218213-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600017
60-44,202502-MVS-Weekday-01,218214-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218215-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218216-202502-MVS-Weekday-01,"ARCOLA EAST",0,12266,600022
60-44,202502-MVS-Weekday-01,218217-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218218-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218219-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218220-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218221-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218222-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218223-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218224-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218225-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218226-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218227-202502-MVS-Weekday-01,"ARCOLA EAST",0,12265,600022
60-44,202502-MVS-Weekday-01,218228-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218229-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218230-202502-MVS-Weekday-01,"ARCOLA EAST",0,12265,600022
60-44,202502-MVS-Weekday-01,218231-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218232-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218233-202502-MVS-Weekday-01,"ARCOLA EAST",0,12265,600022
60-44,202502-MVS-Weekday-01,218234-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218235-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218236-202502-MVS-Weekday-01,"ARCOLA EAST",0,12265,600022
60-44,202502-MVS-Weekday-01,218237-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218238-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218239-202502-MVS-Weekday-01,"ARCOLA EAST",0,12265,600022
60-44,202502-MVS-Weekday-01,218240-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218241-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218242-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218243-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218244-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218245-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218246-202502-MVS-Weekday-01,"ARCOLA EAST",0,12267,600022
60-44,202502-MVS-Weekday-01,218247-202502-MVS-Weekday-01,"ARCOLA EAST",0,12266,600022
60-44,202502-MVS-Weekday-01,218248-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12267,600018
60-44,202502-MVS-Weekday-01,218249-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12266,600017
60-44,202502-MVS-Weekday-01,218250-202502-MVS-Weekday-01,"ARCOLA EAST",0,12268,600022
60-44,202502-MVS-Weekday-01,218251-202502-MVS-Weekday-01,"ARCOLA DOWNTOWN",1,12268,600018
5-44,202502-MVS-Weekday-01,218252-202502-MVS-Weekday-01,"UPLANDS",0,12173,50005
5-44,202502-MVS-Weekday-01,218253-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218254-202502-MVS-Weekday-01,"UPLANDS",0,12173,50005
5-44,202502-MVS-Weekday-01,218255-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218256-202502-MVS-Weekday-01,"UPLANDS",0,12173,50005
5-44,202502-MVS-Weekday-01,218257-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218258-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218259-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218260-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218261-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218262-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218263-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218264-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218265-202502-MVS-Weekday-01,"UPLANDS",0,12185,50005
5-44,202502-MVS-Weekday-01,218266-202502-MVS-Weekday-01,"UPLANDS",0,12184,50005
5-44,202502-MVS-Weekday-01,218267-202502-MVS-Weekday-01,"UPLANDS",0,12185,50005
5-44,202502-MVS-Weekday-01,218268-202502-MVS-Weekday-01,"DOWNTOWN",1,12173,50017
5-44,202502-MVS-Weekday-01,218269-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218270-202502-MVS-Weekday-01,"DOWNTOWN",1,12173,50017
5-44,202502-MVS-Weekday-01,218271-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218272-202502-MVS-Weekday-01,"DOWNTOWN",1,12173,50017
5-44,202502-MVS-Weekday-01,218273-202502-MVS-Weekday-01,"DOWNTOWN",1,12173,50017
5-44,202502-MVS-Weekday-01,218274-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218275-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218276-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218277-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218278-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218279-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218280-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218281-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50017
5-44,202502-MVS-Weekday-01,218282-202502-MVS-Weekday-01,"DOWNTOWN",1,12185,50017
5-44,202502-MVS-Weekday-01,218283-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50015
5-44,202502-MVS-Weekday-01,218284-202502-MVS-Weekday-01,"DOWNTOWN",1,12184,50019
5-44,202502-MVS-Weekday-01,218285-202502-MVS-Weekday-01,"UPLANDS",0,12185,50008
5-44,202502-MVS-Weekday-01,218286-202502-MVS-Weekday-01,"DOWNTOWN",1,12185,50018
5-44,202502-MVS-Weekday-01,218287-202502-MVS-Weekday-01,"DOWNTOWN",1,12185,50015
2-44,202502-MVS-Weekday-01,218288-202502-MVS-Weekday-01,"ARGYLE PARK",1,12145,20005
2-44,202502-MVS-Weekday-01,218289-202502-MVS-Weekday-01,"ARGYLE PARK",1,12149,20005
2-44,202502-MVS-Weekday-01,218290-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12149,20008
2-44,202502-MVS-Weekday-01,218291-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12145,20008
2-44,202502-MVS-Weekday-01,218292-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12153,20008
2-44,202502-MVS-Weekday-01,218293-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12145,20008
2-44,202502-MVS-Weekday-01,218294-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12144,20008
2-44,202502-MVS-Weekday-01,218295-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12158,20008
2-44,202502-MVS-Weekday-01,218296-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12183,20008
2-44,202502-MVS-Weekday-01,218297-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12151,20008
2-44,202502-MVS-Weekday-01,218298-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12149,20008
2-44,202502-MVS-Weekday-01,218299-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12144,20008
2-44,202502-MVS-Weekday-01,218300-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12149,20008
2-44,202502-MVS-Weekday-01,218301-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12144,20008
2-44,202502-MVS-Weekday-01,218302-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12158,20008
2-44,202502-MVS-Weekday-01,218303-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12151,20008
2-44,202502-MVS-Weekday-01,218304-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12145,20008
2-44,202502-MVS-Weekday-01,218305-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12149,20008
2-44,202502-MVS-Weekday-01,218306-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12144,20008
2-44,202502-MVS-Weekday-01,218307-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12158,20008
2-44,202502-MVS-Weekday-01,218308-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12151,20008
2-44,202502-MVS-Weekday-01,218309-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12145,20008
2-44,202502-MVS-Weekday-01,218310-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12151,20008
2-44,202502-MVS-Weekday-01,218311-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12161,20008
2-44,202502-MVS-Weekday-01,218312-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12145,20008
2-44,202502-MVS-Weekday-01,218313-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12182,20008
2-44,202502-MVS-Weekday-01,218314-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12149,20008
2-44,202502-MVS-Weekday-01,218315-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12144,20008
2-44,202502-MVS-Weekday-01,218316-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12154,20008
2-44,202502-MVS-Weekday-01,218317-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12158,20008
2-44,202502-MVS-Weekday-01,218318-202502-MVS-Weekday-01,"WOOD MEADOWS",0,12157,20008
